AGE,GENDER,POLICYSTATUS,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,INFLATIONRATE,SUMASSURED,PREMIUM
61,1,0,1,22,1.15,1.46,1900,1477.76
73,0,0,1,22,1.12,1.46,1920,1493.32
57,1,0,1,24,1.18,1.46,1900,1477.76
63,1,0,1,28,1.17,1.46,1920,1493.32
64,0,0,1,20,1.12,1.46,1900,1477.76
62,0,0,1,26,1.2,1.46,1900,1477.76
52,0,0,1,24,1.15,1.46,1920,1493.32
69,0,0,1,26,1.06,1.46,1900,1477.76
66,1,0,1,21,1.12,1.46,1920,1493.32
25,1,0,1,16,1.17,1.46,1900,1477.76
35,0,0,1,17,1.16,1.46,1900,1477.76
44,0,0,1,18,1.15,1.46,1900,1477.76
72,0,0,1,23,1.19,1.46,1900,1477.76
73,1,0,1,25,1.19,1.46,1900,1477.76
52,0,0,1,20,1.08,1.46,1920,1493.32
69,0,0,1,21,1.03,1.46,7000,5833.32
20,0,0,1,19,1.04,1.46,6000,5239.32
59,1,0,1,24,1.05,1.46,1340,1042.24
71,0,0,1,22,1.14,1.46,1500,1071.44
22,1,0,1,15,1.2,1.46,1900,1477.76
80,0,0,1,30,1.14,1.46,1600,1244.44
22,1,0,1,18,1.16,1.46,1900,1477.76
52,0,0,1,25,1.07,1.46,1900,1477.76
75,0,0,1,30,1.17,1.46,1900,1477.76
78,1,0,1,28,1.18,1.46,1900,1477.76
37,1,0,1,16,1.15,1.46,1900,1477.76
31,1,0,1,19,1.11,1.46,1900,1477.76
67,1,0,1,22,1.18,1.46,7500,5833.32
57,0,0,1,28,1.03,1.46,4700,3655.56
30,0,0,1,16,1.16,1.46,7000,6124.99
78,0,0,1,20,1.04,1.46,1600,1333.33
31,0,0,1,19,1.09,1.46,6000,5250
74,0,0,1,27,1.03,1.46,1900,1583.32
28,1,0,1,17,1.03,1.46,500,312.5
63,0,0,1,23,1.19,1.46,1900,1583.32
64,0,0,1,24,1.18,1.46,1900,1583.32
66,0,0,1,22,1.16,1.46,1900,1583.32
68,1,0,1,22,1.08,1.46,1900,1583.32
76,1,0,1,22,1.19,1.46,1900,1583.32
74,0,0,1,26,1.03,1.46,1900,1583.32
76,1,0,1,21,1.17,1.46,1000,750.01
52,1,0,1,23,1.1,1.46,1920,1599.99
56,1,0,1,27,1.13,1.46,2665,2220.82
42,0,0,1,16,1.17,1.46,1800,1500
57,0,0,1,28,1.13,1.46,1900,1583.32
62,0,0,1,24,1.15,1.46,10000,8749.99
80,0,0,1,23,1.05,1.46,1900,1583.32
47,1,0,1,16,1.06,1.46,1000,777.78
23,0,0,1,15,1.08,1.46,1920,1599.99
61,1,0,1,25,1.2,1.46,1920,1706.66
53,0,0,1,22,1.18,1.46,5000,4375.01
39,1,0,1,19,1.19,1.46,1900,1587.23
35,0,0,1,18,1.16,1.46,3000,2625
79,0,0,1,25,1.13,1.46,2000,1499.99
50,0,0,1,17,1.1,1.46,1950,1733.34
80,0,0,1,29,1.07,1.46,7950,7010.41
70,0,0,1,26,1.11,1.46,2950,2458.33
72,1,0,1,20,1.09,1.46,1900,1583.32
21,1,0,1,15,1.2,1.46,1580,1404.44
39,0,0,1,15,1.07,1.46,1900,1688.88
80,1,0,1,30,1.03,1.46,1920,1706.66
69,0,0,1,20,1.06,1.46,1900,1688.88
60,0,0,1,30,1.14,1.46,1920,1599.99
60,1,0,1,30,1.19,1.46,1920,1599.99
57,0,0,1,30,1.05,1.46,1920,1599.99
52,1,0,1,27,1.03,1.46,1900,1688.88
43,1,0,1,19,1.1,1.46,1500,1333.34
34,1,0,1,17,1.12,1.46,6800,5099.99
57,1,0,1,20,1.11,1.46,2200,1870.21
76,1,0,1,21,1.14,1.46,5300,4542.86
74,0,0,1,30,1.18,1.46,1920,1706.66
55,0,0,1,26,1.09,1.46,1800,1600
64,1,0,1,29,1.03,1.46,1000,776.72
69,0,0,1,25,1.13,1.46,1900,1583.32
75,1,0,1,22,1.06,1.46,2260,1883.32
63,0,0,1,26,1.08,1.46,1920,1599.99
49,0,0,1,19,1.13,1.46,1000,777.78
23,0,0,1,18,1.13,1.46,1920,1599.99
74,1,0,1,25,1.2,1.46,1900,1688.88
74,1,0,1,24,1.07,1.46,5200,4635.7
33,1,0,1,19,1.12,1.46,1900,1590.85
63,1,0,1,28,1.06,1.46,1920,1599.99
64,0,0,1,20,1.2,1.46,1000,777.78
64,1,0,1,20,1.19,1.46,1700,1416.68
76,1,0,1,22,1.1,1.46,2850,2375
49,0,0,1,16,1.03,1.46,1600,1333.33
78,0,0,1,24,1.06,1.46,1920,1599.99
21,0,0,1,16,1.08,1.46,2500,2083.33
58,1,0,1,21,1.12,1.46,3000,2666.66
31,0,0,1,19,1.17,1.46,1920,1716.87
50,1,0,1,19,1.09,1.46,1920,1726.17
74,1,0,1,27,1.14,1.46,700,500
79,0,0,1,26,1.19,1.46,5700,5130
52,0,0,1,24,1.08,1.46,2000,1666.66
69,1,0,1,27,1.16,1.46,1900,1688.88
32,0,0,1,15,1.04,1.46,3000,2666.66
63,0,0,1,25,1.08,1.46,1920,1706.66
79,0,0,1,29,1.18,1.46,900,771.95
53,1,0,1,21,1.09,1.46,1920,1706.66
62,1,0,1,22,1.19,1.46,1920,1706.66
76,0,0,1,27,1.2,1.46,1920,1727.89
79,1,0,1,23,1.07,1.46,1500,1333.34
68,1,0,1,30,1.14,1.46,1400,1244.44
68,1,0,1,23,1.13,1.46,1920,1722.1
79,0,0,1,20,1.17,1.46,1000,888.88
70,0,0,1,20,1.07,1.46,1900,1688.88
68,0,0,1,27,1.07,1.46,5200,4820.06
52,0,0,1,28,1.05,1.46,6000,5000
77,0,0,1,30,1.05,1.46,1300,1155.56
66,1,0,1,24,1.06,1.46,1900,1794.44
33,0,0,1,18,1.19,1.46,1600,1423.27
61,0,0,1,21,1.18,1.46,1900,1688.88
36,1,0,1,18,1.17,1.46,1900,1704.38
42,0,0,1,15,1.2,1.46,1500,1389.34
25,1,0,1,17,1.12,1.46,6000,5400
38,0,0,1,19,1.13,1.46,2480,2204.44
58,1,0,1,20,1.2,1.46,1990,1768.88
75,1,0,1,25,1.18,1.46,6000,5031.48
59,1,0,1,25,1.11,1.46,1900,1688.88
57,1,0,1,27,1.16,1.46,1900,1688.88
60,0,0,1,30,1.2,1.46,4800,4320
71,1,0,1,26,1.2,1.46,1920,1706.66
58,1,0,1,24,1.17,1.46,1900,1794.44
70,1,0,1,21,1.1,1.46,1900,1688.88
71,1,0,1,24,1.06,1.46,1900,1794.44
54,1,0,1,28,1.14,1.46,4300,3591.09
62,1,0,1,24,1.03,1.46,8000,7200
57,1,0,1,25,1.2,1.46,1920,1706.66
76,0,0,1,25,1.04,1.46,600,550
36,1,0,1,17,1.1,1.46,1900,1693.86
31,0,0,1,19,1.15,1.46,1900,1688.88
52,0,0,1,28,1.07,1.46,5000,4750
54,0,0,1,26,1.11,1.46,9000,8100
71,0,0,1,26,1.16,1.46,1900,1688.88
62,0,0,1,22,1.11,1.46,1500,1333.34
66,0,0,1,24,1.13,1.46,1900,1703.42
78,0,0,1,22,1.05,1.46,2500,2222.22
38,0,0,1,15,1.17,1.46,1900,1702.24
70,1,0,1,22,1.1,1.46,1400,1244.44
55,1,0,1,29,1.14,1.46,1900,1794.44
77,0,0,1,20,1.04,1.46,5800,4833.34
74,1,0,1,29,1.07,1.46,1920,1706.66
73,1,0,1,23,1.16,1.46,1900,1688.88
51,0,0,1,20,1.15,1.46,1500,1333.34
70,1,0,1,24,1.04,1.46,2000,1777.78
21,0,0,1,18,1.07,1.46,1920,1706.66
43,0,0,1,15,1.2,1.46,3000,2666.66
56,0,0,1,28,1.2,1.46,2880,2560
28,1,0,1,17,1.19,1.46,2700,2400
56,1,0,1,25,1.2,1.46,1500,1285.72
64,1,0,1,25,1.06,1.46,1920,1706.66
56,0,0,1,21,1.14,1.46,2330,2071.12
57,1,0,1,30,1.12,1.46,1900,1688.88
53,1,0,1,22,1.08,1.46,1900,1688.88
28,1,0,1,17,1.05,1.46,1920,1920
45,0,0,1,18,1.16,1.46,1900,1828.36
78,1,1,1,21,1.16,1.46,3000,3000
53,0,1,1,26,1.03,1.46,780,780
80,0,1,1,28,1.09,1.46,1540,1454.44
58,1,1,1,22,1.08,1.46,1500,1416.67
64,0,1,1,22,1.11,1.46,2000,1888.89
51,0,1,1,26,1.18,1.46,3000,2833.33
52,0,1,1,29,1.18,1.46,1920,1813.33
63,0,1,1,29,1.14,1.46,1900,1794.44
67,0,1,1,26,1.05,1.46,9500,8708.33
79,1,1,1,29,1.11,1.46,1500,1416.67
60,0,1,1,20,1.15,1.46,6000,5750
45,0,1,1,16,1.16,1.46,6500,6229.17
60,0,1,1,24,1.04,1.46,1920,1813.33
56,1,1,1,23,1.07,1.46,2740,2587.78
65,1,1,1,25,1.1,1.46,2500,2250
71,1,1,1,25,1.06,1.46,1920,1813.33
67,1,1,1,26,1.13,1.46,1920,1813.33
28,1,1,1,19,1.05,1.46,1900,1868.77
53,1,1,1,30,1.19,1.46,1920,1813.33
74,0,1,1,26,1.06,1.46,2400,2292.92
79,1,1,1,29,1.06,1.46,500,497.51
64,1,1,1,26,1.17,1.46,1920,1813.33
72,1,1,1,30,1.09,1.46,1900,1794.44
51,1,1,1,24,1.18,1.46,1900,1794.44
74,1,1,1,30,1.13,1.46,1200,1100
47,0,1,1,17,1.03,1.46,1900,1794.44
64,1,1,1,25,1.11,1.46,1920,1813.33
41,1,1,1,16,1.16,1.46,3000,2833.33
40,1,1,1,19,1.19,1.46,3000,2833.33
25,1,1,1,16,1.06,1.46,9500,8708.33
55,0,1,1,30,1.2,1.46,5000,4791.67
55,0,1,1,24,1.09,1.46,1920,1813.33
54,1,1,1,30,1.11,1.46,790,787.83
42,1,1,1,19,1.13,1.46,1900,1794.44
29,1,1,1,16,1.04,1.46,2770,2770
56,0,1,1,27,1.04,1.46,1920,1813.33
65,0,1,1,21,1.06,1.46,1900,1794.44
23,0,1,1,15,1.1,1.46,1900,1900
69,0,1,1,26,1.09,1.46,500,500
71,1,1,1,25,1.1,1.46,1920,1920
50,0,1,1,15,1.11,1.46,680,680
58,1,1,1,26,1.03,1.46,1920,1920
29,1,1,1,16,1.06,1.46,6800,6800
70,0,1,1,21,1.1,1.46,1920,1920
54,1,1,1,22,1.05,1.46,1900,1900
62,0,1,1,28,1.04,1.46,3000,3000
73,0,1,1,20,1.05,1.46,500,500
61,0,1,1,29,1.06,1.46,1600,1244.44
34,1,1,1,19,1.15,1.46,2000,1666.68
34,0,1,1,19,1.13,1.46,2840,2603.34
74,0,1,1,20,1.17,1.46,3500,3305.56
21,0,1,1,19,1.19,1.46,2510,2384.5
34,1,1,1,16,1.04,1.46,3000,3000
20,0,1,1,16,1.09,1.46,2514,2514
66,0,1,1,23,1.13,1.46,3750,3750
80,1,1,1,29,1.1,1.46,3500,1895.87
64,0,1,1,22,1.06,1.46,3900,2275
74,0,1,1,30,1.16,1.46,2000,333.3
62,1,1,1,24,1.1,1.46,3900,2275
36,0,1,1,19,1.07,1.46,3900,2275
20,1,1,1,19,1.05,1.46,3900,2275
77,1,1,1,21,1.15,1.46,3950,2633.36
72,1,1,1,22,1.06,1.46,3900,2979.77
77,1,1,1,20,1.1,1.46,4750,3333.33
47,1,1,1,18,1.1,1.46,3200,2266.69
70,1,1,1,26,1.06,1.46,3900,2925
64,0,1,1,22,1.2,1.46,5300,3975.02
60,0,1,1,25,1.18,1.46,3150,2362.5
54,0,1,1,21,1.05,1.46,3000,2166.65
44,0,1,1,17,1.18,1.46,3200,2666.68
58,1,1,1,25,1.16,1.46,5300,4416.68
71,0,1,1,28,1.18,1.46,3000,2700
57,1,1,1,27,1.07,1.46,3800,3800
21,1,1,1,15,1.07,1.46,1824,1216
62,1,1,1,22,1.07,1.46,2000,166.63
73,0,1,1,21,1.13,1.46,10300,858.37
70,1,1,1,22,1.15,1.46,20000,4999.97
72,1,1,1,22,1.16,1.46,10000,5000.02
54,0,1,1,28,1.07,1.46,4000,1666.69
53,0,1,1,23,1.19,1.46,20000,15833.35
42,1,1,1,15,1.13,1.46,3500,2770.85
69,0,1,1,21,1.09,1.46,6000,4750
56,0,1,1,29,1.04,1.46,12000,9500
74,0,1,1,21,1.13,1.46,2000,1499.99
57,0,1,1,20,1.12,1.46,10000,3333.32
49,1,1,1,17,1.2,1.46,10000,8333.32
67,1,1,1,28,1.08,1.46,20000,16953.41
41,1,1,1,16,1.15,1.46,26500,22112.67
36,1,1,1,18,1.13,1.46,10000,7777.76
77,0,1,1,27,1.07,1.46,20000,17500.01
70,1,1,1,25,1.15,1.46,20000,17500.01
69,0,1,1,25,1.1,1.46,10000,8571.43
51,1,1,1,22,1.2,1.46,5000,4523.8
69,1,1,1,29,1.06,1.46,4500,3857.13
48,0,1,1,17,1.04,1.46,8000,6857.15
51,1,1,1,27,1.06,1.46,20000,17142.86
53,1,1,1,20,1.1,1.46,12300,10542.87
71,1,1,1,26,1.14,1.46,11200,9600.01
21,0,1,1,16,1.11,1.46,20000,17142.86
53,1,1,1,27,1.15,1.46,4700,4230
76,0,1,1,30,1.04,1.46,20000,18137.31
47,1,1,1,15,1.2,1.46,20000,18000
29,1,1,1,19,1.14,1.46,20000,18333.34
31,0,1,1,15,1.11,1.46,4400,3666.66
61,0,1,1,20,1.05,1.46,30000,28750
79,1,1,1,27,1.11,1.46,20000,19166.67
66,1,1,1,22,1.06,1.46,2000,1888.89
29,1,1,1,18,1.06,1.46,10000,9444.44
36,0,1,1,15,1.03,1.46,4500,4312.5
73,1,1,1,23,1.06,1.46,6100,6100
32,0,1,1,19,1.12,1.46,20000,20000
54,1,1,1,24,1.19,1.46,20000,20000
67,0,1,1,27,1.12,1.46,20000,20000
69,1,1,1,25,1.03,1.46,6500,6500
62,1,1,1,21,1.15,1.46,9300,9300
55,1,1,1,21,1.07,1.46,14200,14200
48,1,1,1,17,1.18,1.46,10000,10000
26,0,1,1,17,1.12,1.46,20000,20000
23,0,1,1,17,1.15,1.46,20000,14297.34
39,1,1,1,15,1.03,1.46,20000,14297.34
23,1,1,1,15,1.16,1.46,20000,14297.34
62,1,1,1,20,1.06,1.46,15000,11142.87
41,1,1,1,18,1.13,1.46,20000,14857.13
76,1,1,1,25,1.14,1.46,16000,9999.97
60,1,1,1,23,1.07,1.46,20000,14857.13
60,0,1,1,27,1.11,1.46,6000,3986.06
73,0,1,1,25,1.19,1.46,17000,10815.49
55,1,1,1,22,1.16,1.46,6700,83.7
76,1,1,1,27,1.09,1.46,16000,10666.64
77,1,1,1,20,1.05,1.46,12000,9000
42,1,1,1,16,1.14,1.46,50000,33333.36
33,1,1,1,19,1.14,1.46,44000,31166.69
20,1,1,1,18,1.1,1.46,50000,35416.69
73,0,1,1,20,1.04,1.46,22000,15583.31
73,1,1,1,21,1.12,1.46,30000,23000
73,0,1,1,22,1.14,1.46,20000,13947.27
41,0,1,1,16,1.07,1.46,31000,21539.08
46,1,1,1,16,1.2,1.46,33800,22868.58
60,0,1,1,22,1.05,1.46,15000,10000
75,0,1,1,28,1.09,1.46,15000,9166.69
49,0,1,1,18,1.1,1.46,45000,34137.96
49,0,1,1,16,1.09,1.46,50000,37931.02
60,1,1,1,22,1.14,1.46,36500,27689.66
77,0,1,1,27,1.05,1.46,18500,13875.02
41,0,1,1,17,1.19,1.46,50000,39999.98
57,0,1,1,27,1.11,1.46,41000,32458.35
36,0,1,1,15,1.2,1.46,18000,13500
23,0,1,1,16,1.08,1.46,25900,20504.15
53,1,1,1,22,1.07,1.46,12000,9500
57,1,1,1,30,1.07,1.46,20000,14444.45
41,1,1,1,17,1.07,1.46,20000,15833.35
68,1,1,1,21,1.03,1.46,10000,8333.32
57,1,1,1,30,1.15,1.46,9500,7916.68
32,0,1,1,19,1.19,1.46,25000,21874.99
74,1,1,1,30,1.16,1.46,50000,45833.34
71,0,1,1,29,1.12,1.46,20000,18333.34
30,1,1,1,18,1.14,1.46,20000,18333.34
37,0,1,1,15,1.2,1.46,14300,13108.34
56,1,1,1,21,1.07,1.46,12500,11309.52
25,1,1,1,19,1.18,1.46,30000,28500
34,1,1,1,16,1.08,1.46,36500,34472.22
66,1,1,1,24,1.08,1.46,50000,47222.22
78,1,1,1,26,1.16,1.46,13000,12350
29,1,1,1,16,1.07,1.46,30600,29070
37,1,1,1,18,1.1,1.46,10000,9583.33
42,0,1,1,16,1.19,1.46,30000,30000
47,1,1,1,16,1.04,1.46,30000,30000
72,1,1,1,20,1.04,1.46,10000,10000
22,0,1,1,18,1.12,1.46,20000,20000
65,1,1,1,25,1.19,1.46,30000,30000
52,1,1,1,25,1.08,1.46,45000,45000
80,1,1,1,28,1.11,1.46,30000,30000
59,0,1,1,30,1.09,1.46,20000,20000
74,0,1,1,28,1.18,1.46,45000,45000
57,0,1,1,22,1.2,1.46,20000,20000
55,1,1,1,26,1.03,1.46,25000,25000
48,0,1,1,19,1.2,1.46,20000,20000
68,1,1,1,24,1.11,1.46,25000,25000
36,1,1,1,19,1.15,1.46,10500,10500
72,1,1,1,29,1.2,1.46,7500,3750
72,1,1,1,28,1.06,1.46,17000,14166.68
65,1,1,1,22,1.15,1.46,19500,17062.5
57,1,1,1,30,1.08,1.46,19600,19600
53,0,1,1,24,1.09,1.46,19600,19600
59,1,1,1,20,1.07,1.46,19600,19600
26,0,1,1,18,1.03,1.46,4400,366.63
68,1,1,1,28,1.12,1.46,7000,583.37
41,1,1,1,18,1.07,1.46,10000,833.37
61,1,1,1,20,1.07,1.46,1500,500
69,1,1,1,29,1.14,1.46,2000,666.64
48,0,1,1,18,1.13,1.46,1250,416.64
73,0,1,1,27,1.05,1.46,1000,416.69
52,0,1,1,30,1.14,1.46,2000,839.21
26,1,1,1,15,1.12,1.46,5000,2083.31
52,0,1,1,23,1.08,1.46,1200,600
79,0,1,1,28,1.2,1.46,2600,1733.36
76,0,1,1,22,1.04,1.46,10000,5833.35
38,1,1,1,18,1.03,1.46,6000,4750
49,1,1,1,16,1.13,1.46,10000,7916.65
55,0,1,1,26,1.19,1.46,5400,4275
61,0,1,1,21,1.03,1.46,6100,4829.15
45,0,1,1,16,1.1,1.46,6300,4987.5
67,1,1,1,23,1.14,1.46,6000,4333.35
39,0,1,1,17,1.03,1.46,3000,2375
67,1,1,1,21,1.08,1.46,4500,3562.5
77,0,1,1,29,1.17,1.46,10000,7916.65
79,0,1,1,26,1.12,1.46,10000,7916.65
20,0,1,1,16,1.17,1.46,2050,1480.55
59,1,1,1,21,1.14,1.46,1920,1386.65
62,1,1,1,25,1.06,1.46,5000,3958.35
79,0,1,1,28,1.13,1.46,6000,4750
73,0,1,1,30,1.19,1.46,6000,4777.88
74,1,1,1,28,1.05,1.46,6200,4908.35
78,0,1,1,24,1.12,1.46,6200,4908.35
66,0,1,1,27,1.06,1.46,10000,7916.65
52,1,1,1,22,1.04,1.46,6000,5000
52,0,1,1,22,1.19,1.46,8000,6720.61
32,0,1,1,16,1.17,1.46,8200,7174.99
33,1,1,1,17,1.09,1.46,6000,5000
79,1,1,1,28,1.05,1.46,1900,1477.76
74,1,1,1,21,1.13,1.46,5000,3333.32
58,0,1,1,29,1.11,1.46,5800,4833.32
60,1,1,1,21,1.16,1.46,1900,1477.76
42,1,1,1,16,1.16,1.46,1900,1477.76
53,1,1,1,23,1.06,1.46,2880,2313.83
80,1,1,1,20,1.03,1.46,7000,5833.32
79,0,1,1,24,1.18,1.46,1600,1244.44
24,1,1,1,19,1.13,1.46,1900,1477.76
47,1,1,1,19,1.09,1.46,10000,8333.32
53,0,1,1,22,1.15,1.46,2900,2255.56
60,0,1,1,25,1.16,1.46,2840,2208.88
31,1,1,1,19,1.11,1.46,3000,2333.32
40,0,1,1,19,1.12,1.46,3000,2500
40,1,1,1,15,1.14,1.46,2760,2146.68
60,1,1,1,22,1.2,1.46,8000,6666.68
57,0,1,1,30,1.13,1.46,8000,6666.68
46,1,1,1,16,1.2,1.46,1500,1166.68
77,0,1,1,30,1.04,1.46,1900,1477.76
51,0,1,1,24,1.13,1.46,8000,6666.68
70,0,1,1,27,1.14,1.46,8000,7000.01
59,0,1,1,23,1.14,1.46,1920,1599.99
64,0,1,1,29,1.18,1.46,1920,1618.96
29,0,1,1,19,1.09,1.46,5500,4583.32
53,0,1,1,23,1.16,1.46,10000,7500.01
32,1,1,1,16,1.05,1.46,6500,5416.67
32,0,1,1,15,1.2,1.46,1500,1125
45,1,1,1,17,1.08,1.46,7000,5950
73,0,1,1,28,1.08,1.46,7500,6750
59,0,1,1,26,1.08,1.46,10000,8888.88
64,0,1,1,20,1.14,1.46,8000,7392.32
35,1,1,1,19,1.13,1.46,5500,4950
79,0,1,1,29,1.14,1.46,2500,2222.22
57,0,1,1,26,1.1,1.46,7500,6750
71,1,1,1,28,1.17,1.46,1000,833.34
78,1,1,1,23,1.06,1.46,10000,8333.34
58,1,1,1,30,1.1,1.46,3000,2848.12
22,1,1,1,17,1.04,1.46,1920,1706.66
53,1,1,1,21,1.17,1.46,1600,1386.66
66,1,1,1,24,1.05,1.46,2500,2222.22
43,1,1,1,18,1.15,1.46,7000,6300
77,1,1,1,25,1.13,1.46,1900,1794.44
38,0,1,1,16,1.13,1.46,6800,6120
56,1,1,1,23,1.19,1.46,3000,2700
56,0,1,1,23,1.08,1.46,1920,1706.66
40,0,1,1,17,1.09,1.46,1200,1100
75,0,1,1,22,1.03,1.46,4200,3943.77
77,1,1,1,29,1.03,1.46,8000,7111.12
21,1,1,1,18,1.12,1.46,1900,1688.88
52,1,1,1,24,1.16,1.46,7000,6300
55,1,1,1,26,1.16,1.46,6000,5750
51,1,1,1,29,1.05,1.46,8600,8241.67
67,0,1,1,26,1.06,1.46,9000,8319.32
59,0,1,1,30,1.06,1.46,1920,1813.33
52,0,1,1,26,1.07,1.46,2430,2295
42,0,1,1,16,1.05,1.46,2360,2232.03
75,1,1,1,20,1.06,1.46,1920,1813.33
30,0,1,1,18,1.09,1.46,3000,2833.33
73,1,1,1,21,1.05,1.46,1500,1500
44,0,1,1,17,1.18,1.46,6000,5828.5
23,1,1,1,15,1.18,1.46,5350,5127.08
65,0,1,1,26,1.1,1.46,1920,1813.33
70,0,1,1,25,1.19,1.46,5500,5500
48,1,1,1,17,1.04,1.46,1920,1813.33
71,1,1,1,30,1.13,1.46,6300,6037.5
56,1,1,1,20,1.2,1.46,6400,6133.33
70,1,1,1,30,1.13,1.46,6000,5750
49,0,1,1,17,1.04,1.46,4500,4312.5
52,1,1,1,23,1.13,1.46,1350,1350
79,0,1,1,20,1.03,1.46,10000,9583.33
74,1,1,1,30,1.07,1.46,1800,1700
56,0,1,1,23,1.19,1.46,2200,2077.78
68,0,1,1,28,1.12,1.46,2000,2000
63,1,1,1,30,1.18,1.46,1350,1350
57,1,1,1,20,1.11,1.46,1200,1133.33
43,1,1,1,16,1.2,1.46,1900,1794.44
58,0,1,1,21,1.04,1.46,2100,2100
28,0,1,1,18,1.18,1.46,2240,2240
74,0,1,1,30,1.1,1.46,1830,1830
57,0,1,1,26,1.11,1.46,1690,1690
47,1,1,1,18,1.13,1.46,2240,2240
78,0,1,1,27,1.14,1.46,1200,1200
57,1,1,1,29,1.18,1.46,2760,2760
67,0,1,1,25,1.08,1.46,16000,10666.64
70,1,1,1,21,1.2,1.46,3000,2000
54,0,1,1,25,1.15,1.46,1800,1200
39,1,1,1,17,1.17,1.46,2800,1866.64
66,0,1,1,25,1.19,1.46,12000,8500
44,0,1,1,18,1.07,1.46,16000,11333.31
21,0,1,1,17,1.15,1.46,13000,9208.31
76,1,1,1,24,1.19,1.46,5000,3541.69
66,1,1,1,22,1.05,1.46,8000,6000.02
38,0,1,1,18,1.13,1.46,8100,6075
39,1,1,1,19,1.08,1.46,17000,12750.02
64,1,1,1,20,1.07,1.46,6000,4500
64,0,1,1,28,1.14,1.46,4900,3674.98
71,0,1,1,23,1.07,1.46,5300,3975.02
45,1,1,1,19,1.11,1.46,3500,2916.68
64,0,1,1,20,1.19,1.46,2000,1666.68
41,1,1,1,16,1.16,1.46,5500,4583.32
66,0,1,1,21,1.07,1.46,3000,2000
31,0,1,1,15,1.06,1.46,8000,5333.36
58,1,1,1,22,1.2,1.46,4000,2666.64
76,1,1,1,25,1.17,1.46,7000,4666.64
64,0,1,1,23,1.09,1.46,6000,5000
63,0,1,1,22,1.13,1.46,8500,7437.49
32,0,1,1,18,1.19,1.46,3600,3150
77,0,1,1,29,1.2,1.46,8000,7000.01
71,1,1,1,24,1.18,1.46,6200,5314.28
80,1,1,1,25,1.04,1.46,2000,1700
66,0,1,1,29,1.19,1.46,6400,5760
58,1,1,1,26,1.12,1.46,2700,2565
54,0,1,1,25,1.07,1.46,2750,2502.32
70,1,1,1,26,1.18,1.46,5500,5225
35,0,1,1,18,1.07,1.46,10000,9000
80,1,1,1,29,1.19,1.46,2000,1936.74
65,0,1,1,24,1.03,1.46,7800,7475
74,0,1,1,25,1.14,1.46,8800,8773.48
71,1,1,1,20,1.13,1.46,6300,6300
74,1,1,1,23,1.06,1.46,8000,7666.67
60,1,1,1,29,1.07,1.46,9500,9500
36,1,1,1,17,1.17,1.46,2900,2812.47
65,1,1,1,22,1.11,1.46,3400,3278.37
65,1,1,1,30,1.11,1.46,10000,9700.89
76,0,1,1,29,1.15,1.46,3600,3450
23,0,1,1,18,1.05,1.46,8000,7689.04
24,1,1,1,17,1.04,1.46,3400,3275.95
40,0,1,1,16,1.14,1.46,13000,12513.54
49,1,1,1,18,1.07,1.46,10000,9583.33
69,1,1,1,22,1.08,1.46,4000,4000
42,1,1,1,18,1.11,1.46,3000,2919.13
60,1,1,1,25,1.07,1.46,11800,11308.33
73,1,1,1,28,1.14,1.46,13500,12937.5
52,1,1,1,27,1.2,1.46,3700,3554.83
70,0,1,1,24,1.06,1.46,3900,3779.95
72,0,1,1,26,1.15,1.46,3450,3306.25
44,0,1,1,17,1.12,1.46,8000,7705.42
63,0,1,1,28,1.14,1.46,3000,2875
76,0,1,1,28,1.16,1.46,2850,2731.25
78,1,1,1,24,1.15,1.46,3000,3000
72,1,1,1,20,1.11,1.46,8500,8455.71
72,0,1,1,28,1.18,1.46,3000,2876.42
39,1,1,1,15,1.2,1.46,2250,2159.98
37,0,1,1,18,1.14,1.46,3500,3500
68,0,1,1,24,1.08,1.46,2000,2000
78,1,1,1,20,1.11,1.46,10000,10000
52,1,1,1,20,1.17,1.46,10000,10000
29,1,1,1,16,1.06,1.46,5300,3754.19
73,0,1,1,29,1.19,1.46,800,73.24
20,1,1,1,17,1.08,1.46,1500,249.36
56,0,1,1,20,1.09,1.46,2000,166.63
68,1,1,1,20,1.04,1.46,2000,543.32
22,0,1,1,18,1.2,1.46,950,395.81
26,0,1,1,17,1.17,1.46,600,298.86
79,1,1,1,28,1.14,1.46,1550,774.98
46,0,1,1,17,1.18,1.46,2000,999.98
71,1,1,1,23,1.07,1.46,6100,4829.15
33,0,1,1,18,1.18,1.46,1300,938.9
59,1,1,1,24,1.19,1.46,2000,1583.35
62,0,1,1,22,1.1,1.46,3000,2485.58
41,1,1,1,19,1.15,1.46,5100,4037.5
71,1,1,1,24,1.2,1.46,4000,2333.35
70,0,1,1,20,1.08,1.46,1340,1191.12
51,1,1,1,29,1.13,1.46,1920,1493.32
79,1,1,1,29,1.16,1.46,1900,1477.76
60,0,1,1,28,1.12,1.46,4500,3750
54,1,1,1,23,1.2,1.46,700,467.33
64,0,1,1,22,1.05,1.46,1500,1166.68
79,1,1,1,20,1.2,1.46,1000,833.34
58,1,1,1,28,1.1,1.46,2000,1555.56
62,1,1,1,30,1.15,1.46,1530,1275
67,1,1,1,30,1.07,1.46,2000,1555.56
62,0,1,1,23,1.05,1.46,2200,1800.08
