AGE,GENDER,POLICYSTATUS,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,INFLATIONRATE,SUMASSURED,PREMIUM
64,1,0,1,17,1.15,1.46,2000000,649999.8
51,1,0,1,28,1.15,1.46,2000000,649999.8
60,1,0,1,20,1.15,1.46,2000000,649999.8
59,1,0,1,20,1.15,1.46,2000000,649999.8
61,1,0,1,20,1.15,1.46,2000000,649999.8
66,1,0,1,16,1.15,1.46,2000000,649999.8
54,1,0,1,30,1.15,1.46,2000000,649999.8
59,1,0,1,30,1.15,1.46,2000000,649999.8
57,1,0,1,28,1.15,1.46,2000000,649999.8
65,1,0,1,16,1.15,1.46,2000000,649999.8
50,1,0,1,20,1.05,1.46,1100000,649213.2
70,1,0,1,17,1.05,1.46,1100000,648835.2
42,1,1,1,29,1.15,1.46,9600000,646281
51,1,0,1,26,1.05,1.46,1170000,646216.2
59,1,0,1,24,1.05,1.46,1130000,645960
51,1,0,1,20,1.05,1.46,1090000,645848.4
67,1,0,1,15,1.05,1.46,1200000,645178.2
56,1,0,1,20,1.15,1.46,1840000,643999.8
59,0,0,1,24,1.15,1.46,1980000,643500
52,0,0,1,25,1.05,1.46,1100000,642999
69,1,0,1,15,1.05,1.46,1200000,642741
62,0,0,1,17,1.15,1.46,1750000,641666.4
53,1,0,1,20,1.15,1.46,1350000,641250
43,1,1,1,25,1.05,1.46,11800000,641154
63,0,0,1,19,1.05,1.46,1100000,640792.2
55,1,0,1,20,1.05,1.46,1100000,640792.2
62,1,0,1,17,1.05,1.46,1100000,640792.2
56,1,0,1,24,1.05,1.46,1200000,640507.8
58,1,0,1,26,1.05,1.46,1120000,640243.2
68,1,0,1,18,1.15,1.46,1600000,640000.2
61,1,0,1,17,1.05,1.46,1100000,638206.2
56,1,0,1,20,1.15,1.46,1500000,637500
60,1,0,1,15,1.15,1.46,1500000,637500
68,1,0,1,17,1.15,1.46,1700000,637500
53,1,0,1,20,1.15,1.46,1500000,637500
59,1,0,1,25,1.15,1.46,1500000,637500
63,1,0,1,16,1.15,1.46,1700000,637500
55,1,0,1,28,0.98,1.46,1300000,637150.8
50,0,0,1,29,1.05,1.46,1100000,636875.4
60,1,0,1,20,1.05,1.46,1100000,636875.4
68,1,0,1,17,1.05,1.46,1100000,636875.4
51,1,0,1,26,1.05,1.46,1100000,636875.4
68,1,0,1,18,1.05,1.46,1100000,636875.4
58,1,0,1,24,1.05,1.46,1100000,636875.4
67,1,0,1,17,1.05,1.46,1090000,634966.8
53,1,0,1,28,1.05,1.46,1090000,634966.8
65,1,0,1,15,1.05,1.46,1200000,633411
47,1,1,1,24,1.05,1.46,1450000,631774.8
51,0,0,1,26,1.05,1.46,1090000,631085.4
53,1,0,1,20,1.05,1.46,1200000,630061.8
70,1,0,1,18,1.15,1.46,1400000,630000
69,1,0,1,15,1.05,1.46,1100000,629903.4
62,1,0,1,19,1.05,1.46,1100000,627153.6
63,1,0,1,19,1.05,1.46,1050000,626166.6
59,1,0,1,24,1.05,1.46,1120000,624731.4
70,1,0,1,20,1.05,1.46,1050000,624352.8
66,1,0,1,18,1.05,1.46,1350000,624309
56,0,0,1,30,1.05,1.46,1100000,623847
51,1,0,1,23,1.05,1.46,1100000,621362.4
59,1,0,1,22,1.15,1.46,1380000,621000
66,1,0,1,20,1.05,1.46,1100000,619195.8
58,1,0,1,28,1.05,1.46,1100000,618610.2
56,0,0,1,22,1.05,1.46,1200000,618162
63,1,0,1,15,1.15,1.46,1900000,617500.2
66,1,0,1,17,1.05,1.46,1080000,616371
52,1,0,1,22,1.05,1.46,1080000,615751.2
63,1,0,1,18,1.05,1.46,1050000,614933.4
68,1,1,1,16,1.05,1.46,10500000,614312.4
57,1,0,1,24,1.05,1.46,1100000,614158.2
65,0,0,1,17,1.05,1.46,1200000,612781.2
60,1,0,1,18,1.05,1.46,1100000,611323.2
63,1,0,1,20,1.05,1.46,1020000,608276.4
64,1,0,1,17,1.15,1.46,1520000,607999.8
57,0,0,1,29,1.05,1.46,1100000,607102.8
68,0,0,1,19,1.05,1.46,1100000,607102.8
63,1,0,1,18,1.05,1.46,1100000,607102.8
61,1,0,1,17,1.05,1.46,1100000,607102.8
63,1,0,1,15,1.05,1.46,1100000,607102.8
64,1,0,1,18,1.05,1.46,1100000,607102.8
68,1,0,1,17,1.05,1.46,1080000,606519
62,0,0,1,16,1.15,1.46,1100000,604999.8
69,1,0,1,17,1.05,1.46,1100000,603852.6
67,1,0,1,17,1.15,1.46,1800000,602401.2
52,1,1,1,30,1.15,1.46,7000000,601469.4
55,1,0,1,30,1.05,1.46,1050000,600228
53,0,0,1,21,1.15,1.46,2000000,600000
70,0,0,1,17,1.15,1.46,2000000,600000
63,0,0,1,18,1.15,1.46,1200000,600000
67,1,0,1,15,1.05,1.46,1000000,600000
54,1,0,1,21,1.05,1.46,1000000,600000
55,1,0,1,20,1.15,1.46,2000000,600000
67,1,0,1,18,1.15,1.46,2000000,600000
69,1,0,1,18,1.15,1.46,1600000,600000
58,1,0,1,26,1.15,1.46,1500000,600000
61,1,0,1,16,1.15,1.46,1500000,600000
67,1,0,1,16,1.15,1.46,1500000,600000
55,1,0,1,26,1.15,1.46,2000000,600000
61,1,0,1,20,1.15,1.46,1500000,600000
56,1,0,1,27,1.05,1.46,1100000,598479
59,1,0,1,30,1.05,1.46,1050000,598372.8
53,0,0,1,29,1.05,1.46,1080000,596064.6
66,1,0,1,15,1.05,1.46,1050000,595490.4
60,1,0,1,16,1.05,1.46,1000000,593031
60,1,0,1,17,1.15,1.46,1400000,592941
64,1,0,1,18,1.05,1.46,1000000,592521.6
60,1,0,1,19,1.05,1.46,990000,592212
54,0,0,1,29,1.05,1.46,1020000,590557.2
58,1,0,1,28,1.05,1.46,1000000,590065.8
51,1,0,1,22,1.05,1.46,1000000,590065.8
53,1,0,1,29,1.05,1.46,1000000,590065.8
60,1,0,1,17,1.05,1.46,1012000,589528.8
69,0,0,1,19,1.05,1.46,1000000,588259.8
51,1,0,1,25,1.05,1.46,1100000,588024.6
68,1,0,1,16,1.05,1.46,1050000,586242
57,0,0,1,24,1.05,1.46,1000000,584544.6
62,1,0,1,19,1.05,1.46,1500000,584115.6
67,1,0,1,18,1.05,1.46,1100000,583929.6
54,0,0,1,21,1.05,1.46,1000000,582538.2
63,0,0,1,18,1.05,1.46,1000000,582538.2
54,0,0,1,21,1.05,1.46,1000000,582538.2
58,1,0,1,22,1.05,1.46,1000000,582538.2
54,1,0,1,22,1.05,1.46,1000000,582538.2
49,1,1,1,24,1.15,1.46,3000000,582396
51,1,0,1,21,1.05,1.46,980000,580671
66,1,1,1,19,1.15,1.46,7300000,580483.8
70,0,0,1,18,1.05,1.46,1000000,578977.2
52,0,0,1,28,1.05,1.46,1000000,578977.2
50,1,0,1,22,1.05,1.46,1000000,578977.2
59,1,0,1,24,1.05,1.46,1000000,578977.2
65,1,0,1,15,1.05,1.46,1000000,578977.2
56,1,0,1,24,1.05,1.46,1000000,578977.2
53,1,0,1,23,1.05,1.46,1000000,578977.2
62,1,0,1,15,1.05,1.46,1000000,578977.2
52,1,0,1,29,1.05,1.46,1000000,578977.2
53,1,0,1,22,1.05,1.46,1000000,578977.2
68,1,0,1,19,1.05,1.46,1000000,578977.2
69,1,0,1,20,1.05,1.46,1000000,578977.2
69,1,0,1,16,1.05,1.46,1000000,578803.2
50,1,0,1,30,1.05,1.46,1100000,578669.4
57,1,0,1,28,1.15,1.46,1360000,577999.8
65,1,0,1,20,1.15,1.46,1650000,577500
55,1,0,1,22,1.15,1.46,1100000,577500
50,1,1,1,29,1.15,1.46,5000000,577069.8
65,1,0,1,16,1.05,1.46,1070000,576396.6
59,1,0,1,20,1.05,1.46,1000000,576157.2
68,1,0,1,19,1.15,1.46,1000000,574999.8
55,1,0,1,20,1.05,1.46,1000000,573889.2
62,1,0,1,19,1.05,1.46,1000000,573889.2
52,1,0,1,23,1.05,1.46,1000000,573889.2
53,1,0,1,30,1.05,1.46,1030000,573252
69,1,0,1,16,1.05,1.46,1000000,572639.4
69,1,0,1,19,1.05,1.46,1000000,572639.4
57,1,1,1,26,1.15,1.46,8500000,572211.6
63,0,0,1,17,1.05,1.46,1000000,571645.8
57,1,0,1,29,1.05,1.46,1000000,571645.8
64,1,0,1,18,1.05,1.46,1000000,571645.8
68,1,0,1,17,1.05,1.46,1000000,571645.8
68,1,0,1,19,1.05,1.46,1000000,571645.8
53,1,0,1,26,1.05,1.46,1000000,571645.8
60,0,0,1,20,1.05,1.46,1000000,571129.8
67,1,0,1,20,1.05,1.46,1000000,571129.8
54,0,0,1,30,1.05,1.46,1000000,570139.8
70,1,0,1,19,1.05,1.46,1000000,570139.8
52,1,0,1,26,1.05,1.46,1000000,570139.8
58,1,0,1,25,1.05,1.46,1000000,570139.8
65,1,0,1,18,1.05,1.46,1000000,569878.8
60,1,1,1,17,1.05,1.46,3800000,569571.6
63,1,0,1,18,1.15,1.46,1750000,568750.2
56,0,0,1,24,1.05,1.46,980000,567397.8
63,1,0,1,19,1.05,1.46,980000,567397.8
51,0,0,1,24,1.05,1.46,1000000,567133.8
55,1,0,1,22,1.05,1.46,1000000,567133.8
64,1,0,1,19,1.05,1.46,1000000,567133.8
54,1,0,1,21,1.05,1.46,1000000,567133.8
54,0,0,1,26,1.05,1.46,1000000,566847
64,1,0,1,19,1.05,1.46,950000,566532
50,1,0,1,30,1.05,1.46,1000000,566285.4
70,1,0,1,18,1.05,1.46,1000000,565971
70,0,0,1,20,1.05,1.46,1000000,565533
69,1,0,1,20,1.15,1.46,3770000,565500
63,1,0,1,15,1.05,1.46,1000000,564874.8
65,1,0,1,15,1.05,1.46,1000000,564874.8
67,1,1,1,15,1.15,1.46,10000000,564291.6
53,1,0,1,30,1.05,1.46,1000000,563623.8
59,1,0,1,25,1.05,1.46,1000000,563623.8
64,1,0,1,19,1.05,1.46,1000000,563623.8
65,1,0,1,17,1.05,1.46,1000000,563623.8
60,1,0,1,18,1.05,1.46,980000,563112
65,0,0,1,17,1.05,1.46,1000000,562905.6
61,1,0,1,15,1.05,1.46,1000000,562905.6
65,1,0,1,20,1.15,1.46,1500000,562500
59,0,0,1,21,1.05,1.46,970000,561607.8
63,1,0,1,18,1.05,1.46,1000000,561591.6
65,1,0,1,20,1.05,1.46,980000,561186.6
50,0,0,1,27,1.05,1.46,1000000,560277.6
51,1,0,1,26,1.15,1.46,1400000,559999.8
69,1,0,1,18,1.15,1.46,1400000,559999.8
59,1,0,1,26,1.15,1.46,1400000,559999.8
67,1,0,1,16,1.05,1.46,960000,559236.6
61,0,0,1,15,1.05,1.46,1000000,558325.8
65,0,0,1,16,1.05,1.46,1000000,558325.8
53,0,0,1,23,1.05,1.46,1000000,558325.8
66,0,0,1,19,1.05,1.46,1000000,558325.8
56,0,0,1,26,1.05,1.46,1000000,558325.8
66,1,0,1,18,1.05,1.46,1000000,558325.8
59,1,0,1,21,1.05,1.46,1000000,558325.8
65,1,0,1,20,1.05,1.46,1000000,558325.8
54,1,0,1,22,1.05,1.46,990000,557987.4
49,1,1,1,25,1.05,1.46,2000000,557959.2
66,1,0,1,18,1.05,1.46,1000000,556555.2
55,1,0,1,27,1.05,1.46,980000,555790.8
65,0,0,1,17,1.05,1.46,1000000,555314.4
52,1,0,1,25,1.05,1.46,1000000,555314.4
52,1,0,1,22,1.05,1.46,1000000,555314.4
53,1,0,1,22,1.05,1.46,1000000,555314.4
63,1,0,1,17,1.05,1.46,1000000,555314.4
53,1,0,1,23,1.05,1.46,1000000,555314.4
69,1,0,1,18,1.05,1.46,1000000,554073.6
64,1,0,1,19,1.05,1.46,1200000,553551
53,1,0,1,26,1.05,1.46,950000,553411.2
57,1,0,1,20,1.05,1.46,950000,553411.2
57,1,0,1,30,1.15,1.46,1300000,552499.8
56,0,0,1,27,1.05,1.46,1000000,551911.2
56,0,0,1,28,1.05,1.46,1000000,551911.2
60,0,0,1,19,1.05,1.46,1000000,551911.2
57,0,0,1,27,1.05,1.46,1000000,551911.2
61,0,0,1,18,1.05,1.46,1000000,551911.2
55,0,0,1,30,1.05,1.46,1000000,551911.2
69,1,0,1,19,1.05,1.46,1000000,551911.2
52,1,0,1,29,1.05,1.46,1000000,551911.2
61,1,0,1,18,1.05,1.46,1000000,551911.2
60,1,0,1,18,1.05,1.46,1000000,551911.2
59,1,0,1,28,1.05,1.46,1000000,551911.2
60,1,0,1,15,1.05,1.46,1000000,551880
61,0,0,1,19,1.05,1.46,950000,550028.4
57,1,0,1,23,1.05,1.46,950000,550028.4
65,0,0,1,18,1.15,1.46,1100000,550000.2
62,1,0,1,19,1.15,1.46,1100000,550000.2
52,0,0,1,27,1.05,1.46,950000,549944.4
70,1,0,1,15,1.05,1.46,950000,549862.8
50,1,0,1,29,1.05,1.46,1000000,548956.8
65,1,0,1,19,1.05,1.46,1000000,548865
69,1,0,1,18,1.05,1.46,1000000,548733.6
61,1,0,1,16,1.05,1.46,950000,548352.6
66,1,0,1,15,1.05,1.46,940000,547585.8
59,0,0,1,26,1.05,1.46,970000,546715.2
69,1,1,1,16,0.98,1.46,2340000,545654.4
58,1,0,1,20,1.05,1.46,950000,545194.8
59,1,0,1,23,1.05,1.46,950000,542820
57,0,0,1,20,1.05,1.46,1000000,542514
61,1,0,1,18,1.05,1.46,980000,541105.8
65,1,0,1,19,1.05,1.46,950000,538777.2
68,1,0,1,18,1.05,1.46,930000,538449
70,1,0,1,16,1.05,1.46,930000,538449
58,1,0,1,21,1.05,1.46,980000,537888
68,0,0,1,16,1.05,1.46,920000,534352.8
64,1,0,1,16,1.05,1.46,1000000,534276
56,1,0,1,22,0.00,1.46,890000,534000
68,1,0,1,17,1.05,1.46,950000,533511.6
60,1,0,1,18,1.05,1.46,950000,533511.6
62,0,0,1,18,1.15,1.46,1000000,533333.4
61,1,0,1,18,1.05,1.46,1000000,533132.4
60,1,0,1,19,1.05,1.46,940000,533106
58,1,0,1,26,1.05,1.46,960000,532508.4
53,1,0,1,26,1.05,1.46,950000,532263.6
65,1,0,1,17,1.05,1.46,1000000,532081.8
61,1,0,1,15,1.05,1.46,1000000,531373.8
70,1,0,1,15,1.05,1.46,900000,531059.4
65,1,0,1,20,1.05,1.46,900000,530865
62,1,0,1,16,1.05,1.46,2000000,530829.6
63,1,0,1,19,1.05,1.46,950000,529906.2
53,1,0,1,26,1.05,1.46,1000000,529685.4
63,1,0,1,15,1.05,1.46,950000,529185.6
52,1,0,1,20,1.05,1.46,960000,526910.4
59,1,0,1,20,1.05,1.46,1000000,525730.2
64,1,0,1,19,1.05,1.46,920000,525678.6
52,0,0,1,30,1.05,1.46,960000,525353.4
63,0,0,1,20,1.05,1.46,960000,525300
65,1,0,1,15,1.05,1.46,1000000,525295.2
52,1,0,1,28,1.15,1.46,1500000,525000
68,1,0,1,16,1.15,1.46,1400000,525000
65,1,0,1,16,1.15,1.46,1000000,525000
64,1,0,1,18,1.15,1.46,1400000,525000
57,1,0,1,26,1.05,1.46,950000,524316
50,0,0,1,24,1.05,1.46,1000000,522839.4
66,1,0,1,19,1.05,1.46,1018000,522124.8
59,1,1,1,21,1.05,1.46,13000000,521640.6
57,1,0,1,20,1.05,1.46,895000,521371.8
61,0,0,1,20,1.05,1.46,900000,521079.6
69,0,0,1,19,1.05,1.46,900000,521079.6
54,0,0,1,22,1.05,1.46,900000,521079.6
56,1,0,1,28,1.05,1.46,900000,521079.6
55,1,0,1,26,1.05,1.46,900000,521079.6
57,1,0,1,26,1.05,1.46,900000,521079.6
68,1,0,1,15,1.05,1.46,900000,521079.6
67,1,0,1,15,1.05,1.46,900000,521079.6
63,1,0,1,18,1.05,1.46,900000,521079.6
65,0,0,1,19,1.05,1.46,900000,520922.4
54,1,0,1,28,1.05,1.46,910000,520197.6
67,1,0,1,15,1.15,1.46,1300000,520000.2
60,1,0,1,15,1.15,1.46,1300000,520000.2
67,1,0,1,19,1.05,1.46,950000,519880.8
66,1,0,1,18,1.15,1.46,990000,519750
53,1,0,1,27,1.05,1.46,950000,519188.4
55,1,1,1,21,1.15,1.46,12400000,518658.6
61,1,0,1,15,1.05,1.46,1200000,517942.2
67,0,0,1,15,1.05,1.46,900000,517625.4
56,0,0,1,26,1.05,1.46,900000,517625.4
57,1,0,1,26,1.05,1.46,900000,517625.4
68,1,0,1,20,1.15,1.46,900000,517500
62,1,0,1,18,1.05,1.46,900000,515375.4
65,1,0,1,17,1.05,1.46,1100000,515358
50,1,0,1,21,1.05,1.46,900000,514481.4
66,1,0,1,16,1.05,1.46,950000,514401.6
53,1,0,1,20,1.05,1.46,900000,514251
65,1,0,1,15,1.05,1.46,1000000,514014
58,1,0,1,26,1.15,1.46,1285000,514000.2
67,1,0,1,20,1.05,1.46,900000,513642.6
69,1,0,1,19,1.05,1.46,900000,512890.8
52,0,0,1,23,1.05,1.46,890000,510761.4
64,0,0,1,19,1.05,1.46,900000,510420.6
53,0,0,1,25,1.05,1.46,900000,510420.6
68,1,0,1,15,1.15,1.46,1200000,510000
67,1,0,1,16,1.15,1.46,1200000,510000
59,1,0,1,29,1.05,1.46,880000,509500.2
64,0,0,1,19,1.05,1.46,920000,508915.8
51,1,1,1,21,1.15,1.46,11000000,508613.4
58,1,0,1,29,1.05,1.46,900000,508387.2
54,0,0,1,29,1.05,1.46,860000,507771
64,1,0,1,19,1.05,1.46,900000,507261.6
51,1,0,1,25,1.05,1.46,900000,507261.6
59,1,0,1,21,1.05,1.46,900000,507261.6
63,1,0,1,18,1.05,1.46,870000,506808
56,1,0,1,22,1.05,1.46,870000,506808
69,1,0,1,20,1.05,1.46,875000,506605.2
63,1,0,1,18,1.05,1.46,1150000,506277
64,1,0,1,17,1.15,1.46,1350000,506250
57,1,0,1,30,1.05,1.46,900000,506135.4
61,1,0,1,18,1.05,1.46,900000,506135.4
52,1,0,1,23,1.15,1.46,1400000,505983.6
64,1,0,1,15,1.05,1.46,920000,505348.2
69,1,1,1,17,1.15,1.46,8120000,505123.8
64,1,0,1,20,1.05,1.46,920000,505040.4
60,0,0,1,19,1.05,1.46,880000,505022.4
54,1,0,1,28,1.05,1.46,890000,504748.8
56,1,0,1,22,1.15,1.46,1550000,503749.8
53,0,0,1,20,1.05,1.46,870000,503710.2
70,1,0,1,18,1.05,1.46,870000,503710.2
54,1,0,1,26,1.05,1.46,900000,502492.8
51,1,0,1,25,1.05,1.46,860000,500982.6
70,0,0,1,15,1.15,1.46,1000000,499999.8
53,0,0,1,26,1.15,1.46,1000000,499999.8
69,1,0,1,19,1.15,1.46,10000000,499999.8
58,1,0,1,28,1.05,1.46,950000,499957.2
66,1,0,1,19,1.05,1.46,980000,499543.8
66,1,0,1,19,1.05,1.46,910000,499467
64,1,0,1,15,1.05,1.46,900000,499342.8
62,1,0,1,19,1.05,1.46,900000,498745.2
64,0,0,1,17,1.05,1.46,860000,497920.8
69,1,0,1,19,1.05,1.46,900000,497852.4
50,1,0,1,23,1.05,1.46,900000,497852.4
68,1,0,1,17,1.05,1.46,850000,497803.2
68,1,0,1,15,0.98,1.46,890000,497169.6
61,1,0,1,16,1.05,1.46,930000,496636.2
57,1,0,1,21,1.05,1.46,865000,496414.2
54,1,0,1,20,1.05,1.46,870000,496021.8
55,1,0,1,28,1.15,1.46,1100000,495000
70,1,0,1,15,1.15,1.46,900000,495000
62,0,0,1,16,1.05,1.46,1000000,494935.8
66,1,0,1,17,1.15,1.46,1240000,494282.4
51,1,0,1,22,1.05,1.46,890000,494229.6
60,1,0,1,18,1.05,1.46,870000,493406.4
51,1,0,1,24,1.05,1.46,850000,492130.8
55,1,0,1,28,1.05,1.46,850000,492130.8
63,1,0,1,20,1.05,1.46,850000,492130.8
64,1,0,1,19,1.05,1.46,850000,492130.8
62,1,0,1,16,1.05,1.46,850000,492130.8
55,1,0,1,28,1.05,1.46,850000,491982.6
53,1,0,1,28,1.05,1.46,890000,491173.2
59,1,0,1,29,1.05,1.46,860000,491172
69,1,0,1,17,1.05,1.46,830000,491005.2
59,1,0,1,22,1.05,1.46,870000,490352.4
57,1,0,1,22,1.05,1.46,900000,489664.8
46,1,1,1,24,1.15,1.46,6000000,489636.6
62,1,0,1,17,1.05,1.46,850000,487806
60,1,0,1,20,1.15,1.46,1300000,487500
51,1,0,1,26,1.15,1.46,1500000,487500
42,1,1,1,28,1.05,1.46,7700000,487365
51,1,0,1,28,1.05,1.46,1000000,487078.8
61,1,0,1,20,1.05,1.46,850000,485899.2
66,1,0,1,20,1.05,1.46,850000,485899.2
70,1,0,1,19,1.05,1.46,920000,485621.4
50,0,0,1,28,1.05,1.46,850000,484618.8
65,1,0,1,16,1.05,1.46,850000,484618.8
59,1,0,1,22,1.05,1.46,850000,484618.8
62,1,1,1,17,1.05,1.46,13000000,483937.8
58,0,0,1,27,1.05,1.46,900000,483919.2
61,1,1,1,18,1.15,1.46,3200000,483910.8
61,1,0,1,19,1.15,1.46,920000,483000
70,1,0,1,16,1.05,1.46,880000,482945.4
43,1,1,1,20,1.15,1.46,10400000,481853.4
64,1,0,1,17,1.05,1.46,900000,480859.2
58,1,0,1,24,1.05,1.46,840000,480182.4
55,1,0,1,26,1.15,1.46,1200000,480000
58,1,0,1,20,1.05,1.46,820000,477681.6
67,1,0,1,15,0.98,1.46,850000,477059.4
53,1,0,1,29,1.05,1.46,870000,476770.2
70,1,0,1,20,1.05,1.46,870000,476053.2
53,1,0,1,20,1.05,1.46,820000,474761.4
64,1,0,1,16,1.05,1.46,820000,474589.2
65,1,0,1,17,1.05,1.46,850000,474576.6
51,1,0,1,30,1.05,1.46,830000,474466.2
70,1,0,1,16,1.05,1.46,830000,474253.2
60,1,0,1,19,1.05,1.46,840000,472840.2
59,1,0,1,28,1.15,1.46,1260000,472500
65,1,0,1,20,1.15,1.46,900000,472500
60,1,0,1,15,1.15,1.46,1350000,472500
69,1,0,1,18,1.15,1.46,1480000,471702.6
59,1,0,1,20,1.05,1.46,820000,471613.8
63,1,0,1,18,1.05,1.46,820000,471613.8
52,1,0,1,23,1.15,1.46,820000,471499.8
62,1,0,1,16,1.15,1.46,1175000,469999.8
55,0,0,1,23,1.05,1.46,850000,469125
58,1,0,1,21,1.05,1.46,820000,468749.4
45,1,1,1,25,1.05,1.46,8000000,468462
58,1,0,1,22,1.05,1.46,1000000,468349.8
53,1,0,1,22,1.15,1.46,1100000,467500.2
63,0,0,1,18,1.05,1.46,800000,466030.8
65,1,0,1,15,1.05,1.46,820000,465049.8
67,1,0,1,20,1.15,1.46,1240000,465000
50,1,0,1,29,1.05,1.46,840000,463605.6
70,0,0,1,16,1.05,1.46,800000,463182
55,0,0,1,30,1.05,1.46,800000,463182
68,0,0,1,19,1.05,1.46,800000,463182
50,1,0,1,24,1.05,1.46,800000,463182
57,1,0,1,25,1.05,1.46,800000,463182
57,1,0,1,25,1.05,1.46,800000,463042.2
62,1,0,1,17,1.05,1.46,820000,461582.4
70,1,0,1,18,1.05,1.46,790000,460205.4
69,1,0,1,16,1.15,1.46,1150000,460000.2
64,1,0,1,19,1.15,1.46,1150000,460000.2
56,1,0,1,20,1.05,1.46,800000,459111.6
56,1,0,1,29,1.05,1.46,800000,458111.4
55,1,0,1,25,1.05,1.46,820000,457392.6
66,0,0,1,17,1.05,1.46,800000,457317
58,1,0,1,28,1.05,1.46,800000,457317
55,1,0,1,25,1.05,1.46,800000,457317
65,1,1,1,16,1.15,1.46,5500000,457114.2
60,1,0,1,19,1.05,1.46,840000,456665.4
45,1,1,1,25,1.15,1.46,3800000,456207
64,0,0,1,19,1.05,1.46,800000,456111.6
68,1,0,1,17,1.15,1.46,1300000,454999.8
56,1,0,1,27,1.15,1.46,1300000,454999.8
52,1,0,1,24,1.15,1.46,1300000,454999.8
64,1,0,1,15,1.15,1.46,1400000,454999.8
68,1,0,1,17,1.15,1.46,1400000,454999.8
61,1,0,1,18,1.15,1.46,1300000,454999.8
60,1,1,1,18,1.15,1.46,35000000,454984.2
61,0,0,1,17,1.05,1.46,900000,454541.4
68,1,0,1,18,1.05,1.46,850000,454383
60,0,0,1,17,1.05,1.46,800000,453706.8
51,1,0,1,22,1.05,1.46,850000,452808
52,0,0,1,22,1.05,1.46,820000,452567.4
62,1,0,1,15,1.05,1.46,800000,451899.6
50,1,0,1,24,1.05,1.46,780000,451602.6
65,1,0,1,18,1.05,1.46,800000,450898.8
66,1,1,1,18,1.15,1.46,2850000,450600
70,1,0,1,18,1.05,1.46,800000,450324
56,1,0,1,24,1.05,1.46,820000,450069
65,1,1,1,16,1.05,1.46,6000000,450040.8
56,1,0,1,30,1.15,1.46,1200000,450000
65,1,0,1,19,1.15,1.46,1500000,450000
57,1,0,1,20,1.15,1.46,1200000,450000
69,1,0,1,17,1.15,1.46,1200000,450000
54,1,0,1,26,1.15,1.46,1000000,450000
60,1,0,1,16,1.15,1.46,1200000,450000
61,1,0,1,18,1.05,1.46,950000,449523
53,1,0,1,21,1.05,1.46,950000,448917
67,0,0,1,16,1.05,1.46,770000,448554.6
53,1,0,1,25,1.15,1.46,1280000,448000.2
51,0,0,1,30,1.05,1.46,1000000,447885
61,1,0,1,16,1.05,1.46,800000,447733.2
43,1,1,1,28,1.15,1.46,8000000,447118.2
64,1,0,1,19,0.98,1.46,800000,446986.2
65,0,0,1,16,1.05,1.46,800000,446660.4
62,1,0,1,17,1.05,1.46,800000,446660.4
62,1,0,1,19,1.05,1.46,790000,446251.2
68,1,0,1,18,1.05,1.46,780000,445884
54,1,0,1,25,1.05,1.46,800000,445302
41,1,1,1,25,1.15,1.46,5400000,445233
65,1,0,1,19,1.05,1.46,780000,444505.8
52,1,0,1,21,1.05,1.46,760000,443549.4
64,0,0,1,18,1.15,1.46,1900000,443333.4
56,0,0,1,28,1.05,1.46,800000,441529.2
69,0,0,1,15,1.05,1.46,800000,441529.2
51,1,0,1,21,1.05,1.46,800000,441529.2
69,1,0,1,17,1.05,1.46,780000,441115.8
68,1,0,1,17,1.05,1.46,790000,441077.4
55,1,0,1,23,1.05,1.46,760000,440022.6
69,0,0,1,18,1.15,1.46,1100000,439999.8
63,1,0,1,19,1.15,1.46,800000,439999.8
54,0,0,1,23,1.05,1.46,800000,439165.8
53,0,0,1,26,1.05,1.46,800000,437794.8
61,0,0,1,19,1.05,1.46,800000,437749.8
50,1,0,1,23,1.05,1.46,800000,437377.8
44,1,1,1,25,1.15,1.46,5300000,437038.2
58,1,0,1,28,1.05,1.46,750000,436903.8
65,1,0,1,20,1.05,1.46,940000,436601.4
59,1,0,1,30,1.05,1.46,800000,436528.2
55,1,0,1,25,1.05,1.46,800000,435859.8
67,1,0,1,16,1.15,1.46,1088000,435199.8
62,1,0,1,16,1.15,1.46,1160000,435000
56,0,0,1,27,1.05,1.46,750000,434233.2
69,1,0,1,17,1.05,1.46,750000,434233.2
70,0,0,1,18,1.05,1.46,800000,433105.2
59,1,0,1,30,1.05,1.46,1000000,431618.4
57,1,0,1,22,1.05,1.46,750000,431354.4
70,1,0,1,20,1.05,1.46,745000,431338.2
67,1,0,1,15,1.15,1.46,1150000,431250
63,1,0,1,15,1.15,1.46,1150000,431250
51,1,0,1,26,1.05,1.46,780000,430491
59,0,0,1,21,1.05,1.46,800000,430118.4
61,1,0,1,17,1.05,1.46,770000,429910.8
59,1,0,1,23,1.05,1.46,750000,428734.2
52,1,0,1,20,1.05,1.46,750000,428734.2
65,1,1,1,19,1.15,1.46,9000000,428647.8
52,0,0,1,26,1.05,1.46,740000,428443.2
64,1,0,1,19,1.05,1.46,750000,428347.2
63,1,0,1,17,1.05,1.46,800000,427971
47,1,1,1,25,1.15,1.46,5500000,427399.2
46,0,1,1,22,1.15,1.46,1000000,425695.8
54,1,0,1,26,1.15,1.46,1000000,424999.8
65,1,0,1,20,1.15,1.46,850000,424999.8
